number,temperature,rainfall,humidity,apple_yeild 
9207,25.00,66.00,34.00,37.7
9208,67.00,88.00,51.00,63.2
9209,30.00,92.00,51.00,52.900000000000006
9210,20.00,46.00,37.00,33.7
9211,91.00,82.00,69.00,78.2
9212,57.00,54.00,40.00,47.9
9213,61.00,42.00,61.00,57.2
9214,27.00,68.00,20.00,31.700000000000003
9215,28.00,92.00,29.00,41.300000000000004
9216,53.00,45.00,30.00,39.9
9217,20.00,43.00,50.00,39.6
9218,83.00,31.00,31.00,46.599999999999994
9219,20.00,27.00,34.00,28.4
9220,55.00,76.00,45.00,54.2
9221,28.00,58.00,68.00,54.0
9222,85.00,73.00,57.00,68.6
9223,46.00,45.00,84.00,64.8
9224,65.00,44.00,39.00,47.8
9225,50.00,58.00,43.00,48.1
9226,50.00,94.00,37.00,52.3
9227,40.00,50.00,69.00,56.5
9228,45.00,30.00,97.00,68.0
9229,87.00,100.00,74.00,83.1
9230,100.00,33.00,67.00,70.1
9231,35.00,78.00,51.00,51.6
9232,90.00,63.00,75.00,77.1
9233,61.00,49.00,61.00,58.6
9234,73.00,60.00,44.00,55.9
9235,34.00,83.00,65.00,59.3
9236,59.00,51.00,56.00,55.9
9237,41.00,90.00,88.00,74.3
9238,68.00,92.00,59.00,68.3
9239,69.00,44.00,89.00,74.0
9240,89.00,64.00,31.00,55.0
9241,61.00,98.00,98.00,86.9
9242,58.00,21.00,74.00,58.599999999999994
9243,59.00,55.00,39.00,48.2
9244,44.00,46.00,48.00,46.4
9245,44.00,99.00,28.00,47.0
9246,84.00,65.00,53.00,64.7
9247,24.00,97.00,86.00,69.6
9248,26.00,85.00,38.00,43.8
9249,51.00,62.00,81.00,68.2
9250,96.00,68.00,55.00,69.9
9251,97.00,73.00,100.00,93.7
9252,65.00,88.00,75.00,74.6
9253,81.00,94.00,59.00,72.6
9254,93.00,78.00,83.00,85.0
9255,75.00,56.00,33.00,50.2
9256,45.00,22.00,66.00,50.9
9257,39.00,46.00,38.00,39.9
9258,65.00,27.00,26.00,37.9
9259,66.00,94.00,49.00,63.1
9260,41.00,94.00,23.00,42.6
9261,91.00,67.00,60.00,70.7
9262,47.00,97.00,66.00,66.5
9263,28.00,25.00,84.00,55.4
9264,88.00,38.00,94.00,81.0
9265,94.00,45.00,92.00,83.2
9266,48.00,88.00,61.00,62.5
9267,28.00,39.00,67.00,49.7
9268,26.00,43.00,47.00,39.9
9269,49.00,91.00,46.00,55.9
9270,87.00,42.00,85.00,77.0
9271,80.00,46.00,34.00,50.2
9272,20.00,61.00,43.00,39.7
9273,78.00,70.00,56.00,65.4
9274,90.00,44.00,93.00,82.3
9275,92.00,78.00,34.00,60.2
9276,78.00,50.00,62.00,64.4
9277,73.00,40.00,82.00,70.9
9278,51.00,83.00,42.00,52.9
9279,50.00,25.00,97.00,68.5
9280,62.00,71.00,91.00,78.3
9281,90.00,46.00,88.00,80.2
9282,23.00,29.00,54.00,39.7
9283,68.00,62.00,56.00,60.8
9284,75.00,76.00,74.00,74.7
9285,56.00,86.00,27.00,47.5
9286,65.00,34.00,44.00,48.3
9287,72.00,86.00,90.00,83.8
9288,98.00,37.00,60.00,66.8
9289,71.00,47.00,90.00,75.7
9290,69.00,55.00,24.00,43.7
9291,20.00,49.00,100.00,65.8
9292,47.00,28.00,82.00,60.7
9293,60.00,44.00,95.00,74.3
9294,90.00,39.00,73.00,71.3
9295,53.00,39.00,75.00,61.2
9296,31.00,51.00,95.00,67.0
9297,55.00,71.00,34.00,47.7
9298,72.00,48.00,81.00,71.7
9299,80.00,48.00,20.00,43.6
9300,22.00,100.00,28.00,40.6
9301,86.00,87.00,93.00,89.7
9302,39.00,68.00,56.00,53.3
9303,70.00,30.00,61.00,57.5
9304,98.00,100.00,60.00,79.4
9305,36.00,29.00,36.00,34.6
9306,77.00,38.00,79.00,70.2
9307,75.00,85.00,79.00,79.0
9308,36.00,36.00,35.00,35.5
9309,56.00,86.00,30.00,49.0
9310,65.00,21.00,82.00,64.7
9311,60.00,32.00,25.00,36.9
9312,60.00,67.00,24.00,43.4
9313,47.00,88.00,30.00,46.7
9314,24.00,71.00,71.00,56.9
9315,38.00,96.00,40.00,50.6
9316,99.00,33.00,51.00,61.8
9317,68.00,33.00,97.00,75.5
9318,82.00,48.00,55.00,61.7
9319,91.00,24.00,85.00,74.6
9320,83.00,98.00,72.00,80.5
9321,90.00,77.00,37.00,60.9
9322,88.00,53.00,46.00,60.0
9323,39.00,85.00,29.00,43.2
9324,64.00,71.00,89.00,77.9
9325,68.00,21.00,99.00,74.1
9326,39.00,88.00,50.00,54.3
9327,40.00,41.00,21.00,30.700000000000003
9328,59.00,61.00,33.00,46.4
9329,21.00,98.00,67.00,59.400000000000006
9330,71.00,58.00,88.00,76.9
9331,49.00,26.00,97.00,68.4
9332,85.00,76.00,37.00,59.2
9333,63.00,20.00,77.00,61.4
9334,84.00,85.00,79.00,81.7
9335,99.00,100.00,34.00,66.7
9336,99.00,20.00,100.00,83.7
9337,57.00,59.00,33.00,45.4
9338,97.00,42.00,83.00,79.0
9339,67.00,100.00,71.00,75.6
9340,59.00,48.00,37.00,45.8
9341,81.00,98.00,68.00,77.9
9342,76.00,36.00,97.00,78.5
9343,27.00,81.00,83.00,65.8
9344,65.00,92.00,81.00,78.4
9345,46.00,65.00,30.00,41.8
9346,35.00,44.00,47.00,42.8
9347,70.00,52.00,92.00,77.4
9348,50.00,57.00,76.00,64.4
9349,62.00,90.00,53.00,63.099999999999994
9350,31.00,85.00,71.00,61.8
9351,72.00,87.00,27.00,52.5
9352,31.00,82.00,91.00,71.2
9353,97.00,48.00,45.00,61.2
9354,49.00,46.00,57.00,52.4
9355,98.00,61.00,87.00,85.1
9356,89.00,75.00,34.00,58.7
9357,82.00,22.00,84.00,71.0
9358,80.00,40.00,61.00,62.5
9359,58.00,92.00,61.00,66.3
9360,48.00,48.00,87.00,67.5
9361,58.00,48.00,74.00,64.0
9362,45.00,54.00,90.00,69.3
9363,91.00,53.00,55.00,65.4
9364,92.00,51.00,28.00,51.8
9365,27.00,42.00,24.00,28.5
9366,84.00,88.00,48.00,66.8
9367,84.00,55.00,50.00,61.2
9368,44.00,25.00,82.00,59.2
9369,78.00,48.00,32.00,49.0
9370,31.00,41.00,53.00,44.0
9371,37.00,35.00,91.00,63.6
9372,58.00,76.00,48.00,56.6
9373,26.00,48.00,40.00,37.400000000000006
9374,55.00,32.00,24.00,34.9
9375,70.00,66.00,68.00,68.2
9376,35.00,99.00,69.00,64.8
9377,52.00,90.00,42.00,54.6
9378,29.00,29.00,89.00,59.0
9379,81.00,52.00,83.00,76.2
9380,50.00,63.00,85.00,70.1
9381,90.00,92.00,97.00,93.9
9382,63.00,70.00,72.00,68.9
9383,66.00,65.00,88.00,76.8
9384,57.00,55.00,95.00,75.6
9385,83.00,95.00,70.00,78.9
9386,71.00,38.00,42.00,49.900000000000006
9387,73.00,51.00,93.00,78.6
9388,41.00,30.00,52.00,44.3
9389,52.00,50.00,100.00,75.6
9390,27.00,86.00,72.00,61.3
9391,50.00,46.00,27.00,37.7
9392,26.00,55.00,49.00,43.3
9393,20.00,32.00,68.00,46.4
9394,69.00,88.00,38.00,57.3
9395,44.00,26.00,56.00,46.4
9396,85.00,82.00,56.00,69.9
9397,48.00,47.00,53.00,50.3
9398,100.00,46.00,44.00,61.2
9399,61.00,88.00,96.00,83.9
9400,23.00,57.00,99.00,67.8
9401,43.00,90.00,99.00,80.4
9402,84.00,91.00,24.00,55.4
9403,100.00,44.00,23.00,50.3
9404,56.00,62.00,84.00,71.2
9405,88.00,27.00,59.00,61.3
9406,24.00,86.00,82.00,65.4
9407,87.00,21.00,38.00,49.3
9408,42.00,38.00,85.00,62.7
9409,26.00,45.00,22.00,27.8
9410,40.00,22.00,32.00,32.4
9411,77.00,69.00,54.00,63.9
9412,62.00,21.00,85.00,65.3
9413,49.00,92.00,82.00,74.1
9414,84.00,66.00,72.00,74.4
9415,41.00,77.00,87.00,71.2
9416,77.00,37.00,71.00,66.0
9417,88.00,72.00,72.00,76.8
9418,34.00,79.00,57.00,54.5
9419,40.00,20.00,61.00,46.5
9420,27.00,21.00,50.00,37.3
9421,25.00,75.00,39.00,42.0
9422,72.00,33.00,40.00,48.2
9423,36.00,23.00,22.00,26.4
9424,23.00,42.00,54.00,42.3
9425,67.00,93.00,48.00,62.7
9426,68.00,92.00,33.00,55.3
9427,21.00,90.00,94.00,71.3
9428,98.00,52.00,66.00,72.8
9429,38.00,77.00,43.00,48.3
9430,98.00,100.00,55.00,76.9
9431,66.00,56.00,66.00,64.0
9432,72.00,36.00,33.00,45.3
9433,91.00,27.00,43.00,54.2
9434,91.00,30.00,81.00,73.8
9435,36.00,68.00,72.00,60.4
9436,74.00,24.00,86.00,70.0
9437,41.00,49.00,24.00,34.1
9438,68.00,20.00,84.00,66.4
9439,92.00,63.00,88.00,84.2
9440,50.00,99.00,21.00,45.3
9441,25.00,96.00,86.00,69.7
9442,49.00,34.00,65.00,54.0
9443,45.00,74.00,51.00,53.8
9444,81.00,49.00,76.00,72.1
9445,40.00,91.00,28.00,44.2
9446,91.00,90.00,84.00,87.3
9447,43.00,75.00,26.00,40.9
9448,88.00,87.00,43.00,65.3
9449,28.00,47.00,26.00,30.8
9450,41.00,25.00,38.00,36.3
9451,76.00,98.00,55.00,69.9
9452,87.00,91.00,22.00,55.3
9453,68.00,100.00,54.00,67.4
9454,41.00,45.00,68.00,55.3
9455,58.00,74.00,69.00,66.7
9456,75.00,90.00,78.00,79.5
9457,38.00,34.00,41.00,38.7
9458,82.00,65.00,20.00,47.599999999999994
9459,86.00,40.00,22.00,44.8
9460,46.00,92.00,86.00,75.2
9461,88.00,85.00,44.00,65.4
9462,89.00,47.00,68.00,70.1
9463,87.00,59.00,29.00,52.4
9464,76.00,38.00,74.00,67.4
9465,56.00,99.00,70.00,71.6
9466,96.00,63.00,89.00,85.9
9467,69.00,49.00,73.00,67.0
9468,94.00,87.00,31.00,61.1
9469,27.00,70.00,94.00,69.1
9470,83.00,43.00,83.00,75.0
9471,96.00,42.00,55.00,64.69999999999999
9472,76.00,92.00,43.00,62.7
9473,52.00,48.00,100.00,75.2
9474,94.00,86.00,62.00,76.4
9475,61.00,93.00,85.00,79.4
9476,24.00,26.00,54.00,39.4
9477,92.00,46.00,46.00,59.8
9478,72.00,73.00,93.00,82.7
9479,29.00,84.00,87.00,69.0
9480,68.00,62.00,38.00,51.8
9481,65.00,26.00,25.00,37.2
9482,25.00,74.00,89.00,66.8
9483,39.00,51.00,38.00,40.9
9484,26.00,94.00,65.00,59.1
9485,54.00,41.00,91.00,69.9
9486,47.00,56.00,94.00,72.3
9487,21.00,39.00,82.00,55.1
9488,66.00,72.00,74.00,71.2
9489,79.00,57.00,77.00,73.6
9490,37.00,23.00,97.00,64.2
9491,90.00,81.00,27.00,56.7
9492,51.00,23.00,77.00,58.4
9493,58.00,37.00,23.00,36.3
9494,26.00,96.00,81.00,67.5
9495,35.00,86.00,41.00,48.2
9496,70.00,79.00,28.00,50.8
9497,76.00,94.00,97.00,90.1
9498,21.00,55.00,54.00,44.3
9499,95.00,41.00,45.00,59.2
9500,97.00,29.00,98.00,83.9
9501,75.00,55.00,33.00,50.0
9502,38.00,60.00,98.00,72.4
9503,64.00,78.00,34.00,51.8
9504,57.00,84.00,68.00,67.9
9505,94.00,26.00,35.00,50.9
9506,27.00,93.00,48.00,50.7
9507,27.00,70.00,30.00,37.1
9508,20.00,80.00,75.00,59.5
9509,90.00,41.00,74.00,72.2
9510,66.00,45.00,43.00,50.3
9511,94.00,53.00,94.00,85.8
9512,85.00,54.00,51.00,61.8
9513,38.00,44.00,59.00,49.7
9514,71.00,74.00,95.00,83.6
9515,45.00,41.00,21.00,32.2
9516,57.00,75.00,60.00,62.099999999999994
9517,69.00,47.00,100.00,80.1
9518,60.00,35.00,91.00,70.5
9519,24.00,79.00,24.00,35.0
9520,46.00,50.00,57.00,52.3
9521,62.00,44.00,74.00,64.4
9522,65.00,54.00,95.00,77.8
9523,52.00,82.00,52.00,58.0
9524,21.00,75.00,81.00,61.8
9525,57.00,21.00,31.00,36.8
9526,36.00,39.00,44.00,40.6
9527,99.00,55.00,71.00,76.2
9528,84.00,72.00,43.00,61.1
9529,22.00,48.00,55.00,43.7
9530,41.00,22.00,88.00,60.7
9531,39.00,60.00,29.00,38.2
9532,78.00,71.00,100.00,87.6
9533,90.00,48.00,69.00,71.1
9534,48.00,92.00,89.00,77.3
9535,64.00,30.00,73.00,61.7
9536,99.00,85.00,50.00,71.7
9537,93.00,27.00,78.00,72.3
9538,53.00,51.00,60.00,56.1
9539,87.00,62.00,89.00,83.0
9540,73.00,36.00,32.00,45.099999999999994
9541,47.00,97.00,23.00,45.0
9542,56.00,40.00,81.00,65.3
9543,32.00,46.00,93.00,65.3
9544,26.00,83.00,76.00,62.400000000000006
9545,91.00,77.00,46.00,65.7
9546,56.00,71.00,54.00,58.0
9547,32.00,63.00,83.00,63.7
9548,65.00,79.00,99.00,84.8
9549,61.00,38.00,30.00,40.900000000000006
9550,96.00,84.00,71.00,81.1
9551,65.00,88.00,67.00,70.6
9552,94.00,26.00,82.00,74.4
9553,32.00,73.00,86.00,67.2
9554,47.00,33.00,90.00,65.7
9555,91.00,23.00,54.00,58.900000000000006
9556,22.00,40.00,25.00,27.1
9557,54.00,81.00,85.00,74.9
9558,24.00,100.00,41.00,47.7
9559,90.00,33.00,69.00,68.1
9560,97.00,77.00,40.00,64.5
9561,36.00,90.00,25.00,41.3
9562,28.00,83.00,56.00,53.0
9563,34.00,91.00,99.00,77.9
9564,41.00,32.00,47.00,42.2
9565,37.00,33.00,44.00,39.7
9566,62.00,94.00,84.00,79.4
9567,37.00,92.00,79.00,69.0
9568,68.00,26.00,30.00,40.599999999999994
9569,70.00,22.00,23.00,36.9
9570,21.00,37.00,50.00,38.7
9571,93.00,69.00,48.00,65.7
9572,46.00,97.00,38.00,52.2
9573,33.00,92.00,70.00,63.300000000000004
9574,88.00,68.00,35.00,57.5
9575,36.00,61.00,78.00,62.0
9576,88.00,99.00,94.00,93.2
9577,35.00,61.00,28.00,36.7
9578,48.00,92.00,58.00,61.8
9579,92.00,55.00,88.00,82.6
9580,78.00,72.00,33.00,54.3
9581,65.00,34.00,88.00,70.3
9582,29.00,87.00,86.00,69.1
9583,60.00,86.00,21.00,45.7
9584,89.00,69.00,40.00,60.5
9585,46.00,40.00,50.00,46.8
9586,68.00,50.00,66.00,63.4
9587,31.00,92.00,28.00,41.7
9588,33.00,49.00,48.00,43.7
9589,76.00,42.00,90.00,76.2
9590,97.00,57.00,77.00,79.0
9591,85.00,55.00,72.00,72.5
9592,26.00,52.00,22.00,29.2
9593,95.00,75.00,51.00,69.0
9594,41.00,82.00,99.00,78.2
9595,45.00,53.00,92.00,70.1
9596,23.00,83.00,35.00,41.0
9597,40.00,52.00,35.00,39.9
9598,76.00,70.00,60.00,66.8
9599,52.00,58.00,55.00,54.7
9600,95.00,59.00,39.00,59.8
9601,61.00,73.00,20.00,42.900000000000006
9602,37.00,76.00,98.00,75.3
9603,83.00,52.00,42.00,56.3
9604,93.00,33.00,23.00,46.0
9605,75.00,28.00,35.00,45.6
9606,65.00,71.00,29.00,48.2
9607,64.00,63.00,91.00,77.3
9608,40.00,93.00,40.00,50.6
9609,94.00,44.00,62.00,68.0
9610,70.00,76.00,51.00,61.7
9611,33.00,40.00,22.00,28.9
9612,20.00,38.00,40.00,33.6
9613,69.00,38.00,67.00,61.8
9614,22.00,96.00,54.00,52.800000000000004
9615,66.00,66.00,27.00,46.5
9616,68.00,52.00,68.00,64.8
9617,93.00,67.00,78.00,80.3
9618,85.00,65.00,91.00,84.0
9619,73.00,96.00,57.00,69.6
9620,44.00,60.00,83.00,66.7
9621,65.00,69.00,33.00,49.8
9622,47.00,64.00,41.00,47.4
9623,46.00,69.00,41.00,48.1
9624,92.00,58.00,37.00,57.7
9625,76.00,92.00,35.00,58.7
9626,34.00,36.00,45.00,39.9
9627,88.00,23.00,93.00,77.5
9628,72.00,45.00,68.00,64.6
9629,39.00,42.00,87.00,63.6
9630,79.00,25.00,53.00,55.2
9631,77.00,100.00,96.00,91.1
9632,98.00,55.00,67.00,73.9
9633,33.00,72.00,20.00,34.3
9634,88.00,71.00,24.00,52.6
9635,25.00,34.00,73.00,50.8
9636,50.00,93.00,67.00,67.1
9637,55.00,56.00,51.00,53.2
9638,24.00,59.00,69.00,53.5
9639,32.00,85.00,49.00,51.1
9640,42.00,40.00,26.00,33.6
9641,77.00,93.00,81.00,82.2
9642,68.00,33.00,62.00,58.0
9643,73.00,97.00,86.00,84.3
9644,58.00,50.00,64.00,59.4
9645,30.00,42.00,68.00,51.4
9646,51.00,87.00,87.00,76.2
9647,85.00,35.00,88.00,76.5
9648,81.00,37.00,87.00,75.2
9649,46.00,24.00,46.00,41.6
9650,58.00,43.00,85.00,68.5
9651,42.00,39.00,24.00,32.4
9652,88.00,83.00,88.00,87.0
9653,78.00,38.00,100.00,81.0
9654,91.00,33.00,38.00,52.9
9655,87.00,51.00,33.00,52.8
9656,39.00,27.00,95.00,64.6
9657,77.00,79.00,52.00,64.9
9658,79.00,35.00,29.00,45.2
9659,20.00,68.00,84.00,61.6
9660,76.00,73.00,65.00,69.9
9661,86.00,45.00,27.00,48.3
9662,57.00,58.00,26.00,41.7
9663,71.00,87.00,35.00,56.2
9664,52.00,23.00,75.00,57.7
9665,26.00,99.00,26.00,40.6
9666,79.00,56.00,46.00,57.9
9667,87.00,97.00,63.00,77.0
9668,73.00,92.00,28.00,54.3
9669,89.00,83.00,96.00,91.3
9670,77.00,97.00,64.00,74.5
9671,63.00,49.00,24.00,40.7
9672,69.00,52.00,45.00,53.6
9673,24.00,67.00,73.00,57.1
9674,72.00,60.00,61.00,64.1
9675,62.00,83.00,69.00,69.7
9676,63.00,74.00,21.00,44.2
9677,56.00,96.00,39.00,55.5
9678,30.00,42.00,63.00,48.9
9679,67.00,42.00,80.00,68.5
9680,81.00,41.00,23.00,44.0
9681,77.00,75.00,21.00,48.599999999999994
9682,94.00,56.00,45.00,61.9
9683,57.00,35.00,21.00,34.599999999999994
9684,88.00,98.00,90.00,91.0
9685,46.00,82.00,69.00,64.7
9686,98.00,31.00,44.00,57.6
9687,35.00,38.00,38.00,37.1
9688,88.00,21.00,52.00,56.599999999999994
9689,26.00,66.00,35.00,38.5
9690,50.00,41.00,94.00,70.2
9691,26.00,56.00,81.00,59.5
9692,53.00,44.00,24.00,36.7
9693,73.00,74.00,78.00,75.7
9694,74.00,47.00,20.00,41.6
9695,88.00,95.00,48.00,69.4
9696,25.00,70.00,72.00,57.5
9697,57.00,95.00,77.00,74.6
9698,64.00,27.00,44.00,46.6
9699,24.00,49.00,86.00,60.0
9700,96.00,89.00,38.00,65.6
9701,74.00,21.00,35.00,43.9
9702,57.00,83.00,63.00,65.2
9703,32.00,36.00,36.00,34.8
9704,57.00,53.00,94.00,74.7
9705,89.00,88.00,81.00,84.8
9706,20.00,60.00,81.00,58.5
9707,29.00,72.00,43.00,44.6
9708,92.00,55.00,46.00,61.599999999999994
9709,77.00,41.00,28.00,45.3
9710,82.00,22.00,57.00,57.5
9711,88.00,96.00,82.00,86.6
9712,59.00,51.00,28.00,41.9
9713,24.00,93.00,67.00,59.3
9714,43.00,74.00,58.00,56.7
9715,50.00,49.00,33.00,41.3
9716,39.00,43.00,56.00,48.3
9717,20.00,61.00,21.00,28.700000000000003
9718,73.00,81.00,28.00,52.099999999999994
9719,35.00,89.00,48.00,52.3
9720,82.00,32.00,28.00,45.0
9721,33.00,36.00,95.00,64.6
9722,95.00,50.00,36.00,56.5
9723,60.00,76.00,81.00,73.7
9724,21.00,76.00,88.00,65.5
9725,27.00,49.00,64.00,49.9
9726,35.00,25.00,88.00,59.5
9727,74.00,48.00,58.00,60.8
9728,90.00,34.00,24.00,45.8
9729,39.00,44.00,67.00,54.0
9730,66.00,63.00,67.00,65.9
9731,26.00,30.00,21.00,24.3
9732,64.00,87.00,42.00,57.6
9733,86.00,49.00,38.00,54.6
9734,72.00,36.00,94.00,75.8
9735,91.00,78.00,79.00,82.4
9736,71.00,34.00,42.00,49.1
9737,27.00,83.00,94.00,71.7
9738,66.00,41.00,31.00,43.5
9739,100.00,99.00,58.00,78.8
9740,69.00,78.00,35.00,53.8
9741,72.00,23.00,69.00,60.7
9742,30.00,98.00,89.00,73.1
9743,86.00,28.00,62.00,62.400000000000006
9744,54.00,50.00,52.00,52.2
9745,29.00,54.00,38.00,38.5
9746,27.00,89.00,36.00,43.9
9747,83.00,89.00,45.00,65.2
9748,77.00,78.00,81.00,79.2
9749,71.00,49.00,20.00,41.1
9750,91.00,21.00,26.00,44.5
9751,90.00,48.00,51.00,62.1
9752,95.00,53.00,79.00,78.6
9753,63.00,62.00,93.00,77.8
9754,89.00,57.00,60.00,68.1
9755,44.00,69.00,61.00,57.5
9756,42.00,87.00,88.00,74.0
9757,64.00,68.00,66.00,65.8
9758,40.00,49.00,59.00,51.3
9759,90.00,33.00,46.00,56.6
9760,69.00,48.00,39.00,49.8
9761,88.00,27.00,79.00,71.3
9762,69.00,47.00,82.00,71.1
9763,46.00,49.00,71.00,59.1
9764,23.00,55.00,78.00,56.9
9765,37.00,74.00,65.00,58.4
9766,39.00,47.00,83.00,62.6
9767,89.00,27.00,93.00,78.6
9768,51.00,39.00,95.00,70.6
9769,30.00,64.00,27.00,35.3
9770,58.00,32.00,65.00,56.3
9771,85.00,55.00,56.00,64.5
9772,99.00,74.00,99.00,94.0
9773,72.00,94.00,65.00,72.9
9774,49.00,78.00,32.00,46.3
9775,40.00,56.00,30.00,38.2
9776,54.00,70.00,36.00,48.2
9777,35.00,49.00,92.00,66.3
9778,43.00,48.00,73.00,59.0
9779,76.00,36.00,60.00,60.0
9780,38.00,65.00,32.00,40.4
9781,83.00,26.00,40.00,50.099999999999994
9782,48.00,55.00,41.00,45.9
9783,73.00,61.00,54.00,61.1
9784,23.00,65.00,33.00,36.4
9785,97.00,28.00,67.00,68.19999999999999
9786,72.00,75.00,76.00,74.6
9787,68.00,43.00,33.00,45.5
9788,36.00,69.00,41.00,45.1
9789,99.00,32.00,48.00,60.1
9790,40.00,97.00,94.00,78.4
9791,58.00,41.00,49.00,50.1
9792,98.00,81.00,93.00,92.1
9793,70.00,81.00,86.00,80.2
9794,68.00,58.00,60.00,62.0
9795,66.00,44.00,21.00,39.1
9796,55.00,71.00,24.00,42.7
9797,72.00,35.00,61.00,59.099999999999994
9798,86.00,58.00,66.00,70.4
9799,87.00,72.00,34.00,57.5
9800,80.00,100.00,69.00,78.5
9801,43.00,57.00,61.00,54.8
9802,87.00,39.00,75.00,71.4
9803,78.00,43.00,67.00,65.5
9804,48.00,88.00,88.00,76.0
9805,97.00,34.00,29.00,50.4
9806,22.00,28.00,44.00,34.2
9807,20.00,41.00,28.00,28.200000000000003
9808,57.00,95.00,31.00,51.599999999999994
9809,97.00,48.00,57.00,67.2
9810,30.00,86.00,22.00,37.2
9811,83.00,95.00,47.00,67.4
9812,56.00,47.00,39.00,45.7
9813,37.00,89.00,98.00,77.9
9814,72.00,85.00,50.00,63.599999999999994
9815,65.00,59.00,95.00,78.8
9816,21.00,90.00,99.00,73.8
9817,75.00,76.00,99.00,87.2
9818,79.00,39.00,66.00,64.5
9819,93.00,82.00,92.00,90.3
9820,79.00,56.00,97.00,83.4
9821,69.00,30.00,53.00,53.2
9822,46.00,100.00,43.00,55.3
9823,97.00,58.00,97.00,89.2
9824,89.00,40.00,44.00,56.7
9825,86.00,77.00,77.00,79.7
9826,55.00,66.00,56.00,57.7
9827,24.00,78.00,87.00,66.3
9828,23.00,93.00,60.00,55.5
9829,41.00,62.00,86.00,67.7
9830,60.00,80.00,73.00,70.5
9831,21.00,96.00,72.00,61.5
9832,21.00,33.00,92.00,58.9
9833,55.00,59.00,97.00,76.8
9834,94.00,87.00,77.00,84.1
9835,96.00,74.00,59.00,73.1
9836,73.00,90.00,64.00,71.9
9837,32.00,70.00,94.00,70.6
9838,67.00,25.00,43.00,46.599999999999994
9839,69.00,23.00,57.00,53.8
9840,22.00,27.00,28.00,26.0
9841,20.00,33.00,80.00,52.6
9842,40.00,43.00,75.00,58.1
9843,35.00,91.00,56.00,56.7
9844,73.00,43.00,88.00,74.5
9845,79.00,90.00,84.00,83.7
9846,98.00,37.00,64.00,68.8
9847,80.00,80.00,23.00,51.5
9848,65.00,31.00,20.00,35.7
9849,71.00,45.00,60.00,60.3
9850,56.00,61.00,49.00,53.5
9851,95.00,65.00,66.00,74.5
9852,71.00,81.00,36.00,55.5
9853,65.00,44.00,100.00,78.3
9854,31.00,38.00,21.00,27.4
9855,99.00,99.00,70.00,84.5
9856,71.00,62.00,66.00,66.7
9857,94.00,32.00,90.00,79.6
9858,47.00,23.00,24.00,30.7
9859,75.00,86.00,59.00,69.2
9860,74.00,88.00,96.00,87.8
9861,46.00,39.00,99.00,71.1
9862,98.00,94.00,60.00,78.2
9863,54.00,55.00,46.00,50.2
9864,24.00,52.00,23.00,29.1
9865,22.00,71.00,76.00,58.8
9866,70.00,37.00,58.00,57.4
9867,71.00,43.00,62.00,60.9
9868,40.00,47.00,76.00,59.4
9869,40.00,78.00,41.00,48.1
9870,68.00,82.00,68.00,70.8
9871,86.00,34.00,86.00,75.6
9872,98.00,52.00,74.00,76.8
9873,30.00,86.00,96.00,74.2
9874,72.00,42.00,34.00,47.0
9875,80.00,100.00,54.00,71.0
9876,27.00,72.00,82.00,63.5
9877,85.00,30.00,46.00,54.5
9878,34.00,64.00,59.00,52.5
9879,50.00,52.00,61.00,55.9
9880,79.00,20.00,69.00,62.2
9881,20.00,64.00,64.00,50.8
9882,37.00,73.00,69.00,60.2
9883,71.00,84.00,44.00,60.1
9884,76.00,69.00,44.00,58.6
9885,88.00,85.00,76.00,81.4
9886,31.00,35.00,60.00,46.3
9887,50.00,26.00,98.00,69.2
9888,51.00,84.00,31.00,47.6
9889,84.00,52.00,92.00,81.6
9890,32.00,39.00,81.00,57.9
9891,87.00,24.00,54.00,57.9
9892,24.00,100.00,77.00,65.7
9893,20.00,80.00,81.00,62.5
9894,37.00,80.00,90.00,72.1
9895,74.00,98.00,100.00,91.8
9896,24.00,54.00,22.00,29.0
9897,90.00,89.00,43.00,66.3
9898,93.00,43.00,44.00,58.5
9899,84.00,36.00,64.00,64.4
9900,91.00,77.00,82.00,83.7
9901,67.00,60.00,45.00,54.599999999999994
9902,26.00,47.00,72.00,53.2
9903,83.00,86.00,42.00,63.099999999999994
9904,31.00,78.00,39.00,44.4
9905,66.00,34.00,71.00,62.1
9906,29.00,85.00,44.00,47.7
9907,52.00,100.00,71.00,71.1
9908,39.00,69.00,47.00,49.0
9909,71.00,42.00,41.00,50.2
9910,49.00,42.00,40.00,43.1
9911,37.00,35.00,72.00,54.1
9912,95.00,100.00,37.00,67.0
9913,100.00,25.00,50.00,60.0
9914,84.00,46.00,64.00,66.4
9915,80.00,71.00,70.00,73.2
9916,38.00,99.00,96.00,79.2
9917,65.00,70.00,35.00,51.0
9918,94.00,64.00,46.00,64.0
9919,87.00,70.00,74.00,77.1
9920,78.00,87.00,96.00,88.8
9921,51.00,94.00,69.00,68.6
9922,22.00,58.00,46.00,41.2
9923,32.00,34.00,35.00,33.9
9924,94.00,57.00,65.00,72.1
9925,72.00,65.00,34.00,51.599999999999994
9926,28.00,29.00,24.00,26.200000000000003
9927,73.00,40.00,79.00,69.4
9928,57.00,98.00,61.00,67.2
9929,81.00,64.00,49.00,61.6
9930,23.00,38.00,40.00,34.5
9931,51.00,66.00,33.00,45.0
9932,43.00,71.00,21.00,37.6
9933,70.00,93.00,68.00,73.6
